id,label,
ast_nodes,call_count,control_count,identifier_count,literal_count,max_ast_depth,
input_call_count,conversion_call_count,memory_call_count,exec_call_count,format_call_count,
pointer_identifier_count,address_of_count,
branch_count,loop_count,return_count,cyclomatic_complexity,
bounds_check_count,null_check_count,
array_write_count,sink_call_count,
taint_reachable,
def_count,use_count,
sink_inside_loop,
calls_per_ast_node,checks_per_sink
CWE427_Uncontrolled_Search_Path_Element__char_connect_socket_01_bad,1,180,68,10,45,20,12,1,0,0,0,0,0,6,0,0,0,1,0,0,6,0,false,32,45,false,0.37777777777777777,0.0
goodG2B,0,26,8,0,7,3,6,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,false,5,7,false,0.3076923076923077,0.0
CWE427_Uncontrolled_Search_Path_Element__char_connect_socket_02_bad,1,183,68,11,45,21,14,1,0,0,0,0,0,6,0,0,0,1,0,0,6,0,false,32,45,false,0.37158469945355194,0.0
goodG2B1,0,33,9,2,7,5,9,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,false,5,7,false,0.2727272727272727,0.0
goodG2B2,0,29,8,1,7,4,8,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,false,5,7,false,0.27586206896551724,0.0
CWE427_Uncontrolled_Search_Path_Element__char_connect_socket_03_bad,1,185,69,11,45,22,14,1,0,0,0,0,0,6,0,0,0,1,0,0,6,0,false,32,45,false,0.372972972972973,0.0
goodG2B1<duplicate>0,0,35,10,2,7,6,9,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,false,5,7,false,0.2857142857142857,0.0
goodG2B2<duplicate>0,0,31,9,1,7,5,8,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,false,5,7,false,0.2903225806451613,0.0
CWE427_Uncontrolled_Search_Path_Element__char_connect_socket_04_bad,1,184,68,11,46,20,14,1,0,0,0,0,0,6,0,0,0,1,1,0,6,0,false,32,46,false,0.3695652173913043,0.0
goodG2B1<duplicate>1,0,34,9,2,8,4,9,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,false,5,8,false,0.2647058823529412,0.0
goodG2B2<duplicate>1,0,30,8,1,8,3,8,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,false,5,8,false,0.26666666666666666,0.0
CWE427_Uncontrolled_Search_Path_Element__char_connect_socket_05_bad,1,184,68,11,46,20,14,1,0,0,0,0,0,6,0,0,0,1,1,0,6,0,false,32,46,false,0.3695652173913043,0.0
goodG2B1<duplicate>2,0,34,9,2,8,4,9,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,false,5,8,false,0.2647058823529412,0.0
goodG2B2<duplicate>2,0,30,8,1,8,3,8,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,false,5,8,false,0.26666666666666666,0.0
CWE427_Uncontrolled_Search_Path_Element__char_connect_socket_06_bad,1,186,69,11,46,21,14,1,0,0,0,0,0,6,0,0,0,1,0,0,6,0,false,32,46,false,0.3709677419354839,0.0
goodG2B1<duplicate>3,0,36,10,2,8,5,9,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,false,5,8,false,0.2777777777777778,0.0
goodG2B2<duplicate>3,0,32,9,1,8,4,8,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,false,5,8,false,0.28125,0.0
CWE427_Uncontrolled_Search_Path_Element__char_connect_socket_07_bad,1,186,69,11,46,21,14,1,0,0,0,0,0,6,0,0,0,1,0,0,6,0,false,32,46,false,0.3709677419354839,0.0
goodG2B1<duplicate>4,0,36,10,2,8,5,9,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,false,5,8,false,0.2777777777777778,0.0
goodG2B2<duplicate>4,0,32,9,1,8,4,8,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,false,5,8,false,0.28125,0.0
CWE427_Uncontrolled_Search_Path_Element__char_connect_socket_08_bad,1,183,69,11,45,20,14,1,0,0,0,0,0,6,0,0,0,1,0,0,6,0,false,32,45,false,0.3770491803278688,0.0
goodG2B1<duplicate>5,0,33,10,2,7,4,9,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,false,5,7,false,0.30303030303030304,0.0
goodG2B2<duplicate>5,0,29,9,1,7,3,8,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,false,5,7,false,0.3103448275862069,0.0
CWE427_Uncontrolled_Search_Path_Element__char_connect_socket_09_bad,1,184,68,11,46,20,14,1,0,0,0,0,0,6,0,0,0,1,1,0,6,0,false,32,46,false,0.3695652173913043,0.0
goodG2B1<duplicate>6,0,34,9,2,8,4,9,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,false,5,8,false,0.2647058823529412,0.0
goodG2B2<duplicate>6,0,30,8,1,8,3,8,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,false,5,8,false,0.26666666666666666,0.0
