id,label,
ast_nodes,call_count,control_count,identifier_count,literal_count,max_ast_depth,
input_call_count,conversion_call_count,memory_call_count,exec_call_count,format_call_count,
pointer_identifier_count,address_of_count,
branch_count,loop_count,return_count,cyclomatic_complexity,
bounds_check_count,null_check_count,
array_write_count,sink_call_count,
taint_reachable,
def_count,use_count,
sink_inside_loop,
calls_per_ast_node,checks_per_sink
CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_connect_socket_01_bad,1,192,75,10,44,22,14,1,1,0,0,0,1,6,0,0,0,1,1,1,7,0,false,28,44,false,0.390625,0.0
goodG2B,0,57,20,2,15,6,9,0,0,0,0,0,0,0,0,0,0,1,1,1,5,0,false,9,15,false,0.3508771929824561,0.0
CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_connect_socket_02_bad,1,195,75,11,44,23,16,1,1,0,0,0,1,6,0,0,0,1,1,1,9,0,false,28,44,false,0.38461538461538464,0.0
goodG2B1,0,64,21,4,15,8,9,0,0,0,0,0,0,0,0,0,0,1,1,1,5,0,false,9,15,false,0.328125,0.0
goodG2B2,0,60,20,3,15,7,9,0,0,0,0,0,0,0,0,0,0,1,1,1,5,0,false,9,15,false,0.3333333333333333,0.0
CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_connect_socket_03_bad,1,197,76,11,44,24,16,1,1,0,0,0,1,6,0,0,0,1,1,1,9,0,false,28,44,false,0.38578680203045684,0.0
goodG2B1<duplicate>0,0,66,22,4,15,9,9,0,0,0,0,0,0,0,0,0,0,1,1,1,5,0,false,9,15,false,0.3333333333333333,0.0
goodG2B2<duplicate>0,0,62,21,3,15,8,9,0,0,0,0,0,0,0,0,0,0,1,1,1,5,0,false,9,15,false,0.3387096774193548,0.0
CWE680_Integer_Overflow_to_Buffer_Overflow__malloc_connect_socket_04_bad,1,196,75,11,45,22,16,1,1,0,0,0,1,6,0,0,0,1,2,1,9,0,false,28,45,false,0.3826530612244898,0.0
goodG2B1<duplicate>1,0,65,21,4,16,7,9,0,0,0,0,0,0,0,0,0,0,1,2,1,5,0,false,9,16,false,0.3230769230769231,0.0
goodG2B2<duplicate>1,0,61,20,3,16,6,9,0,0,0,0,0,0,0,0,0,0,1,2,1,5,0,false,9,16,false,0.32786885245901637,0.0
