id,label,
ast_nodes,call_count,control_count,identifier_count,literal_count,max_ast_depth,
input_call_count,conversion_call_count,memory_call_count,exec_call_count,format_call_count,
pointer_identifier_count,address_of_count,
branch_count,loop_count,return_count,cyclomatic_complexity,
bounds_check_count,null_check_count,
array_write_count,sink_call_count,
taint_reachable,
def_count,use_count,
sink_inside_loop,
calls_per_ast_node,checks_per_sink
CWE426_Untrusted_Search_Path__char_popen_01_bad,1,40,12,1,11,4,9,0,0,1,0,0,0,0,0,0,0,1,0,1,5,1,false,7,11,false,0.3,0.0
goodG2B,0,41,12,1,11,4,9,0,0,1,0,0,0,0,0,0,0,1,0,1,5,1,false,7,11,false,0.2926829268292683,0.0
CWE426_Untrusted_Search_Path__char_popen_02_bad,1,43,12,2,11,5,9,0,0,1,0,0,0,0,0,0,0,1,0,1,5,1,false,7,11,false,0.27906976744186046,0.0
goodG2B1,0,48,13,3,11,6,9,0,0,1,0,0,0,0,0,0,0,1,0,1,5,1,false,7,11,false,0.2708333333333333,0.0
goodG2B2,0,44,12,2,11,5,9,0,0,1,0,0,0,0,0,0,0,1,0,1,5,1,false,7,11,false,0.2727272727272727,0.0
CWE426_Untrusted_Search_Path__char_popen_03_bad,1,45,13,2,11,6,9,0,0,1,0,0,0,0,0,0,0,1,0,1,5,1,false,7,11,false,0.28888888888888886,0.0
goodG2B1<duplicate>0,0,50,14,3,11,7,9,0,0,1,0,0,0,0,0,0,0,1,0,1,5,1,false,7,11,false,0.28,0.0
goodG2B2<duplicate>0,0,46,13,2,11,6,9,0,0,1,0,0,0,0,0,0,0,1,0,1,5,1,false,7,11,false,0.2826086956521739,0.0
CWE426_Untrusted_Search_Path__char_popen_04_bad,1,44,12,2,12,4,9,0,0,1,0,0,0,0,0,0,0,1,1,1,5,1,false,7,12,false,0.2727272727272727,1.0
goodG2B1<duplicate>1,0,49,13,3,12,5,9,0,0,1,0,0,0,0,0,0,0,1,1,1,5,1,false,7,12,false,0.2653061224489796,1.0
goodG2B2<duplicate>1,0,45,12,2,12,4,9,0,0,1,0,0,0,0,0,0,0,1,1,1,5,1,false,7,12,false,0.26666666666666666,1.0
CWE426_Untrusted_Search_Path__char_popen_05_bad,1,44,12,2,12,4,9,0,0,1,0,0,0,0,0,0,0,1,1,1,5,1,false,7,12,false,0.2727272727272727,1.0
goodG2B1<duplicate>2,0,49,13,3,12,5,9,0,0,1,0,0,0,0,0,0,0,1,1,1,5,1,false,7,12,false,0.2653061224489796,1.0
goodG2B2<duplicate>2,0,45,12,2,12,4,9,0,0,1,0,0,0,0,0,0,0,1,1,1,5,1,false,7,12,false,0.26666666666666666,1.0
CWE426_Untrusted_Search_Path__char_popen_06_bad,1,46,13,2,12,5,9,0,0,1,0,0,0,0,0,0,0,1,0,1,5,1,false,7,12,false,0.2826086956521739,0.0
goodG2B1<duplicate>3,0,51,14,3,12,6,9,0,0,1,0,0,0,0,0,0,0,1,0,1,5,1,false,7,12,false,0.27450980392156865,0.0
goodG2B2<duplicate>3,0,47,13,2,12,5,9,0,0,1,0,0,0,0,0,0,0,1,0,1,5,1,false,7,12,false,0.2765957446808511,0.0
CWE426_Untrusted_Search_Path__char_popen_07_bad,1,46,13,2,12,5,9,0,0,1,0,0,0,0,0,0,0,1,0,1,5,1,false,7,12,false,0.2826086956521739,0.0
goodG2B1<duplicate>4,0,51,14,3,12,6,9,0,0,1,0,0,0,0,0,0,0,1,0,1,5,1,false,7,12,false,0.27450980392156865,0.0
goodG2B2<duplicate>4,0,47,13,2,12,5,9,0,0,1,0,0,0,0,0,0,0,1,0,1,5,1,false,7,12,false,0.2765957446808511,0.0
CWE426_Untrusted_Search_Path__char_popen_08_bad,1,43,13,2,11,4,9,0,0,1,0,0,0,0,0,0,0,1,0,1,5,1,false,7,11,false,0.3023255813953488,0.0
goodG2B1<duplicate>5,0,48,14,3,11,5,9,0,0,1,0,0,0,0,0,0,0,1,0,1,5,1,false,7,11,false,0.2916666666666667,0.0
goodG2B2<duplicate>5,0,44,13,2,11,4,9,0,0,1,0,0,0,0,0,0,0,1,0,1,5,1,false,7,11,false,0.29545454545454547,0.0
CWE426_Untrusted_Search_Path__char_popen_09_bad,1,44,12,2,12,4,9,0,0,1,0,0,0,0,0,0,0,1,1,1,5,1,false,7,12,false,0.2727272727272727,1.0
goodG2B1<duplicate>6,0,49,13,3,12,5,9,0,0,1,0,0,0,0,0,0,0,1,1,1,5,1,false,7,12,false,0.2653061224489796,1.0
goodG2B2<duplicate>6,0,45,12,2,12,4,9,0,0,1,0,0,0,0,0,0,0,1,1,1,5,1,false,7,12,false,0.26666666666666666,1.0
CWE426_Untrusted_Search_Path__char_popen_10_bad,1,44,12,2,12,4,9,0,0,1,0,0,0,0,0,0,0,1,1,1,5,1,false,7,12,false,0.2727272727272727,1.0
goodG2B1<duplicate>7,0,49,13,3,12,5,9,0,0,1,0,0,0,0,0,0,0,1,1,1,5,1,false,7,12,false,0.2653061224489796,1.0
goodG2B2<duplicate>7,0,45,12,2,12,4,9,0,0,1,0,0,0,0,0,0,0,1,1,1,5,1,false,7,12,false,0.26666666666666666,1.0
CWE426_Untrusted_Search_Path__char_popen_11_bad,1,43,13,2,11,4,9,0,0,1,0,0,0,0,0,0,0,1,0,1,5,1,false,7,11,false,0.3023255813953488,0.0
goodG2B1<duplicate>8,0,48,14,3,11,5,9,0,0,1,0,0,0,0,0,0,0,1,0,1,5,1,false,7,11,false,0.2916666666666667,0.0
goodG2B2<duplicate>8,0,44,13,2,11,4,9,0,0,1,0,0,0,0,0,0,0,1,0,1,5,1,false,7,11,false,0.29545454545454547,0.0
CWE426_Untrusted_Search_Path__char_popen_12_bad,1,50,15,3,12,5,9,0,0,2,0,0,0,0,0,0,0,1,0,1,5,2,false,7,12,false,0.3,0.0
goodG2B<duplicate>0,0,51,15,3,12,5,9,0,0,2,0,0,0,0,0,0,0,1,0,1,5,2,false,7,12,false,0.29411764705882354,0.0
CWE426_Untrusted_Search_Path__char_popen_13_bad,1,46,13,2,12,5,9,0,0,1,0,0,0,0,0,0,0,1,0,1,5,1,false,7,12,false,0.2826086956521739,0.0
goodG2B1<duplicate>9,0,51,14,3,12,6,9,0,0,1,0,0,0,0,0,0,0,1,0,1,5,1,false,7,12,false,0.27450980392156865,0.0
goodG2B2<duplicate>9,0,47,13,2,12,5,9,0,0,1,0,0,0,0,0,0,0,1,0,1,5,1,false,7,12,false,0.2765957446808511,0.0
CWE426_Untrusted_Search_Path__char_popen_14_bad,1,46,13,2,12,5,9,0,0,1,0,0,0,0,0,0,0,1,0,1,5,1,false,7,12,false,0.2826086956521739,0.0
goodG2B1<duplicate>10,0,51,14,3,12,6,9,0,0,1,0,0,0,0,0,0,0,1,0,1,5,1,false,7,12,false,0.27450980392156865,0.0
goodG2B2<duplicate>10,0,47,13,2,12,5,9,0,0,1,0,0,0,0,0,0,0,1,0,1,5,1,false,7,12,false,0.2765957446808511,0.0
CWE426_Untrusted_Search_Path__char_popen_15_bad,1,50,13,4,11,7,9,0,0,1,0,0,0,0,0,0,0,1,0,1,5,1,false,7,11,false,0.26,0.0
goodG2B1<duplicate>11,0,51,13,4,11,7,9,0,0,1,0,0,0,0,0,0,0,1,0,1,5,1,false,7,11,false,0.2549019607843137,0.0
goodG2B2<duplicate>11,0,51,13,4,11,7,9,0,0,1,0,0,0,0,0,0,0,1,0,1,5,1,false,7,11,false,0.2549019607843137,0.0
CWE426_Untrusted_Search_Path__char_popen_16_bad,1,44,12,3,11,5,9,0,0,1,0,0,0,0,0,0,0,1,0,1,5,1,false,7,11,false,0.2727272727272727,0.0
goodG2B<duplicate>1,0,45,12,3,11,5,9,0,0,1,0,0,0,0,0,0,0,1,0,1,5,1,false,7,11,false,0.26666666666666666,0.0
CWE426_Untrusted_Search_Path__char_popen_17_bad,1,51,15,2,14,6,9,0,0,1,0,0,0,0,0,0,0,1,1,1,5,1,false,9,14,false,0.29411764705882354,1.0
goodG2B<duplicate>2,0,52,15,2,14,6,9,0,0,1,0,0,0,0,0,0,0,1,1,1,5,1,false,9,14,false,0.28846153846153844,1.0
CWE426_Untrusted_Search_Path__char_popen_18_bad,1,42,12,2,11,4,9,0,0,1,0,0,0,0,0,0,0,1,0,1,5,1,false,7,11,false,0.2857142857142857,0.0
goodG2B<duplicate>3,0,43,12,2,11,4,9,0,0,1,0,0,0,0,0,0,0,1,0,1,5,1,false,7,11,false,0.27906976744186046,0.0
CWE426_Untrusted_Search_Path__char_popen_21_bad,1,43,13,1,13,4,9,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,false,10,13,false,0.3023255813953488,0.0
goodG2B1Source,0,21,3,2,3,2,9,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,false,0,3,false,0.14285714285714285,1.0
goodG2B1<duplicate>12,0,44,13,1,13,4,9,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,false,10,13,false,0.29545454545454547,0.0
goodG2B2Source,0,17,2,1,3,1,8,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,false,0,3,false,0.11764705882352941,1.0
goodG2B2<duplicate>12,0,44,13,1,13,4,9,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,false,10,13,false,0.29545454545454547,0.0
CWE426_Untrusted_Search_Path__char_popen_22_bad,1,43,13,1,13,4,9,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,false,10,13,false,0.3023255813953488,0.0
goodG2B1<duplicate>13,0,44,13,1,13,4,9,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,false,10,13,false,0.29545454545454547,0.0
goodG2B2<duplicate>13,0,44,13,1,13,4,9,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,false,10,13,false,0.29545454545454547,0.0
CWE426_Untrusted_Search_Path__char_popen_31_bad,1,49,14,1,15,4,10,0,0,1,0,0,0,0,0,0,0,1,0,1,5,1,false,11,15,false,0.2857142857142857,0.0
goodG2B<duplicate>4,0,50,14,1,15,4,10,0,0,1,0,0,0,0,0,0,0,1,0,1,5,1,false,11,15,false,0.28,0.0
CWE426_Untrusted_Search_Path__char_popen_32_bad,1,66,22,1,21,4,10,0,0,1,0,0,0,4,0,0,0,1,0,1,5,1,false,17,21,false,0.3333333333333333,0.0
goodG2B<duplicate>5,0,67,22,1,21,4,10,0,0,1,0,0,0,4,0,0,0,1,0,1,5,1,false,17,21,false,0.3283582089552239,0.0
CWE426_Untrusted_Search_Path__char_popen_34_bad,1,53,16,1,15,4,10,0,0,1,0,0,0,0,0,0,0,1,0,1,5,1,false,11,15,false,0.3018867924528302,0.0
goodG2B<duplicate>6,0,54,16,1,15,4,10,0,0,1,0,0,0,0,0,0,0,1,0,1,5,1,false,11,15,false,0.2962962962962963,0.0
CWE426_Untrusted_Search_Path__char_popen_41_bad,1,23,7,0,7,3,6,0,0,1,0,0,0,0,0,0,0,1,0,0,5,1,false,5,7,false,0.30434782608695654,0.0
goodG2B<duplicate>7,0,24,7,0,7,3,6,0,0,1,0,0,0,0,0,0,0,1,0,0,5,1,false,5,7,false,0.2916666666666667,0.0
CWE426_Untrusted_Search_Path__char_popen_42_bad,1,39,12,1,12,3,9,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,false,9,12,false,0.3076923076923077,0.0
goodG2BSource,0,13,2,0,2,1,6,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,false,0,2,false,0.15384615384615385,0.0
goodG2B<duplicate>8,0,40,12,1,12,3,9,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,false,9,12,false,0.3,0.0
CWE426_Untrusted_Search_Path__char_popen_44_bad,1,28,8,0,9,3,6,0,0,1,0,0,0,0,0,0,0,1,0,0,5,1,false,6,9,false,0.2857142857142857,0.0
goodG2BSink,0,25,6,1,5,1,9,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,false,2,5,false,0.24,0.0
goodG2B<duplicate>9,0,29,8,0,9,3,6,0,0,1,0,0,0,0,0,0,0,1,0,0,5,1,false,6,9,false,0.27586206896551724,0.0
CWE426_Untrusted_Search_Path__char_popen_45_bad,1,26,8,0,8,3,6,0,0,1,0,0,0,0,0,0,0,1,0,0,5,1,false,7,8,false,0.3076923076923077,0.0
goodG2BSink<duplicate>0,0,28,7,1,7,1,9,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,false,4,7,false,0.25,0.0
goodG2B<duplicate>10,0,27,8,0,8,3,6,0,0,1,0,0,0,0,0,0,0,1,0,0,5,1,false,7,8,false,0.2962962962962963,0.0
CWE426_Untrusted_Search_Path__char_popen_51_bad,1,23,7,0,7,3,6,0,0,1,0,0,0,0,0,0,0,1,0,0,5,1,false,5,7,false,0.30434782608695654,0.0
goodG2B<duplicate>11,0,24,7,0,7,3,6,0,0,1,0,0,0,0,0,0,0,1,0,0,5,1,false,5,7,false,0.2916666666666667,0.0
CWE426_Untrusted_Search_Path__char_popen_52_bad,1,23,7,0,7,3,6,0,0,1,0,0,0,0,0,0,0,1,0,0,5,1,false,5,7,false,0.30434782608695654,0.0
goodG2B<duplicate>12,0,24,7,0,7,3,6,0,0,1,0,0,0,0,0,0,0,1,0,0,5,1,false,5,7,false,0.2916666666666667,0.0
CWE426_Untrusted_Search_Path__char_popen_53_bad,1,23,7,0,7,3,6,0,0,1,0,0,0,0,0,0,0,1,0,0,5,1,false,5,7,false,0.30434782608695654,0.0
goodG2B<duplicate>13,0,24,7,0,7,3,6,0,0,1,0,0,0,0,0,0,0,1,0,0,5,1,false,5,7,false,0.2916666666666667,0.0
CWE426_Untrusted_Search_Path__char_popen_54_bad,1,23,7,0,7,3,6,0,0,1,0,0,0,0,0,0,0,1,0,0,5,1,false,5,7,false,0.30434782608695654,0.0
goodG2B<duplicate>14,0,24,7,0,7,3,6,0,0,1,0,0,0,0,0,0,0,1,0,0,5,1,false,5,7,false,0.2916666666666667,0.0
CWE426_Untrusted_Search_Path__char_popen_61_bad,1,39,12,1,12,3,9,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,false,9,12,false,0.3076923076923077,0.0
goodG2B<duplicate>15,0,40,12,1,12,3,9,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,false,9,12,false,0.3,0.0
CWE426_Untrusted_Search_Path__char_popen_63_bad,1,24,8,0,7,3,6,0,0,1,0,0,0,2,0,0,0,1,0,0,5,1,false,5,7,false,0.3333333333333333,0.0
goodG2B<duplicate>16,0,25,8,0,7,3,6,0,0,1,0,0,0,2,0,0,0,1,0,0,5,1,false,5,7,false,0.32,0.0
CWE426_Untrusted_Search_Path__char_popen_64_bad,1,24,8,0,7,3,6,0,0,1,0,0,0,2,0,0,0,1,0,0,5,1,false,5,7,false,0.3333333333333333,0.0
goodG2B<duplicate>17,0,25,8,0,7,3,6,0,0,1,0,0,0,2,0,0,0,1,0,0,5,1,false,5,7,false,0.32,0.0
CWE426_Untrusted_Search_Path__char_popen_65_bad,1,28,8,0,9,3,6,0,0,1,0,0,0,0,0,0,0,1,0,0,5,1,false,6,9,false,0.2857142857142857,0.0
goodG2B<duplicate>18,0,29,8,0,9,3,6,0,0,1,0,0,0,0,0,0,0,1,0,0,5,1,false,6,9,false,0.27586206896551724,0.0
CWE426_Untrusted_Search_Path__char_popen_66_bad,1,34,11,0,11,5,6,0,0,1,0,0,1,0,0,0,0,1,0,0,6,1,false,9,11,false,0.3235294117647059,0.0
goodG2B<duplicate>19,0,35,11,0,11,5,6,0,0,1,0,0,1,0,0,0,0,1,0,0,6,1,false,9,11,false,0.3142857142857143,0.0
CWE426_Untrusted_Search_Path__char_popen_67_bad,1,29,9,0,9,3,6,0,0,1,0,0,0,0,0,0,0,1,0,0,5,1,false,7,9,false,0.3103448275862069,0.0
goodG2B<duplicate>20,0,30,9,0,9,3,6,0,0,1,0,0,0,0,0,0,0,1,0,0,5,1,false,7,9,false,0.3,0.0
CWE426_Untrusted_Search_Path__char_popen_68_bad,1,26,8,0,8,3,6,0,0,1,0,0,0,0,0,0,0,1,0,0,5,1,false,7,8,false,0.3076923076923077,0.0
goodG2B<duplicate>21,0,27,8,0,8,3,6,0,0,1,0,0,0,0,0,0,0,1,0,0,5,1,false,7,8,false,0.2962962962962963,0.0
CWE426_Untrusted_Search_Path__char_system_01_bad,1,33,11,1,7,6,8,0,0,1,1,0,0,0,0,0,0,1,1,0,5,2,false,5,7,false,0.3333333333333333,0.5
goodG2B<duplicate>22,0,34,11,1,7,6,8,0,0,1,1,0,0,0,0,0,0,1,1,0,5,2,false,5,7,false,0.3235294117647059,0.5
CWE426_Untrusted_Search_Path__char_system_02_bad,1,36,11,2,7,7,8,0,0,1,1,0,0,0,0,0,0,1,1,0,5,2,false,5,7,false,0.3055555555555556,0.5
goodG2B1<duplicate>14,0,41,12,3,7,8,9,0,0,1,1,0,0,0,0,0,0,1,1,0,5,2,false,5,7,false,0.2926829268292683,0.5
goodG2B2<duplicate>14,0,37,11,2,7,7,8,0,0,1,1,0,0,0,0,0,0,1,1,0,5,2,false,5,7,false,0.2972972972972973,0.5
CWE426_Untrusted_Search_Path__char_system_03_bad,1,38,12,2,7,8,8,0,0,1,1,0,0,0,0,0,0,1,1,0,5,2,false,5,7,false,0.3157894736842105,0.5
goodG2B1<duplicate>15,0,43,13,3,7,9,9,0,0,1,1,0,0,0,0,0,0,1,1,0,5,2,false,5,7,false,0.3023255813953488,0.5
goodG2B2<duplicate>15,0,39,12,2,7,8,8,0,0,1,1,0,0,0,0,0,0,1,1,0,5,2,false,5,7,false,0.3076923076923077,0.5
CWE426_Untrusted_Search_Path__char_system_04_bad,1,37,11,2,8,6,8,0,0,1,1,0,0,0,0,0,0,1,2,0,5,2,false,5,8,false,0.2972972972972973,1.0
goodG2B1<duplicate>16,0,42,12,3,8,7,9,0,0,1,1,0,0,0,0,0,0,1,2,0,5,2,false,5,8,false,0.2857142857142857,1.0
goodG2B2<duplicate>16,0,38,11,2,8,6,8,0,0,1,1,0,0,0,0,0,0,1,2,0,5,2,false,5,8,false,0.2894736842105263,1.0
CWE426_Untrusted_Search_Path__char_system_05_bad,1,37,11,2,8,6,8,0,0,1,1,0,0,0,0,0,0,1,2,0,5,2,false,5,8,false,0.2972972972972973,1.0
goodG2B1<duplicate>17,0,42,12,3,8,7,9,0,0,1,1,0,0,0,0,0,0,1,2,0,5,2,false,5,8,false,0.2857142857142857,1.0
goodG2B2<duplicate>17,0,38,11,2,8,6,8,0,0,1,1,0,0,0,0,0,0,1,2,0,5,2,false,5,8,false,0.2894736842105263,1.0
CWE426_Untrusted_Search_Path__char_system_06_bad,1,39,12,2,8,7,8,0,0,1,1,0,0,0,0,0,0,1,1,0,5,2,false,5,8,false,0.3076923076923077,0.5
goodG2B1<duplicate>18,0,44,13,3,8,8,9,0,0,1,1,0,0,0,0,0,0,1,1,0,5,2,false,5,8,false,0.29545454545454547,0.5
goodG2B2<duplicate>18,0,40,12,2,8,7,8,0,0,1,1,0,0,0,0,0,0,1,1,0,5,2,false,5,8,false,0.3,0.5
CWE426_Untrusted_Search_Path__char_system_07_bad,1,39,12,2,8,7,8,0,0,1,1,0,0,0,0,0,0,1,1,0,5,2,false,5,8,false,0.3076923076923077,0.5
goodG2B1<duplicate>19,0,44,13,3,8,8,9,0,0,1,1,0,0,0,0,0,0,1,1,0,5,2,false,5,8,false,0.29545454545454547,0.5
goodG2B2<duplicate>19,0,40,12,2,8,7,8,0,0,1,1,0,0,0,0,0,0,1,1,0,5,2,false,5,8,false,0.3,0.5
CWE426_Untrusted_Search_Path__char_system_08_bad,1,36,12,2,7,6,8,0,0,1,1,0,0,0,0,0,0,1,1,0,5,2,false,5,7,false,0.3333333333333333,0.5
goodG2B1<duplicate>20,0,41,13,3,7,7,9,0,0,1,1,0,0,0,0,0,0,1,1,0,5,2,false,5,7,false,0.3170731707317073,0.5
goodG2B2<duplicate>20,0,37,12,2,7,6,8,0,0,1,1,0,0,0,0,0,0,1,1,0,5,2,false,5,7,false,0.32432432432432434,0.5
CWE426_Untrusted_Search_Path__char_system_09_bad,1,37,11,2,8,6,8,0,0,1,1,0,0,0,0,0,0,1,2,0,5,2,false,5,8,false,0.2972972972972973,1.0
goodG2B1<duplicate>21,0,42,12,3,8,7,9,0,0,1,1,0,0,0,0,0,0,1,2,0,5,2,false,5,8,false,0.2857142857142857,1.0
goodG2B2<duplicate>21,0,38,11,2,8,6,8,0,0,1,1,0,0,0,0,0,0,1,2,0,5,2,false,5,8,false,0.2894736842105263,1.0
CWE426_Untrusted_Search_Path__char_system_10_bad,1,37,11,2,8,6,8,0,0,1,1,0,0,0,0,0,0,1,2,0,5,2,false,5,8,false,0.2972972972972973,1.0
