id,label,
ast_nodes,call_count,control_count,identifier_count,literal_count,max_ast_depth,
input_call_count,conversion_call_count,memory_call_count,exec_call_count,format_call_count,
pointer_identifier_count,address_of_count,
branch_count,loop_count,return_count,cyclomatic_complexity,
bounds_check_count,null_check_count,
array_write_count,sink_call_count,
taint_reachable,
def_count,use_count,
sink_inside_loop,
calls_per_ast_node,checks_per_sink
CWE134_Uncontrolled_Format_String__char_connect_socket_fprintf_01_bad,1,180,67,10,46,20,12,1,0,0,0,0,0,6,0,0,0,1,0,0,6,0,false,32,46,false,0.37222222222222223,0.0
goodG2B,0,24,6,0,8,3,5,0,0,1,0,0,0,0,0,0,0,1,0,0,5,1,false,5,8,false,0.25,0.0
goodB2G,0,182,67,10,46,21,12,1,0,0,0,0,0,6,0,0,0,1,0,0,6,0,false,32,46,false,0.36813186813186816,0.0
CWE134_Uncontrolled_Format_String__char_connect_socket_fprintf_02_bad,1,186,67,12,46,22,14,1,0,0,0,0,0,6,0,0,0,1,0,0,6,0,false,32,46,false,0.3602150537634409,0.0
goodB2G1,0,192,68,13,46,24,14,1,0,0,0,0,0,6,0,0,0,1,0,0,6,0,false,32,46,false,0.3541666666666667,0.0
goodB2G2,0,188,67,12,46,23,14,1,0,0,0,0,0,6,0,0,0,1,0,0,6,0,false,32,46,false,0.35638297872340424,0.0
goodG2B1,0,34,7,3,8,6,7,0,0,1,0,0,0,0,0,0,0,1,0,0,5,1,false,5,8,false,0.20588235294117646,0.0
goodG2B2,0,30,6,2,8,5,6,0,0,1,0,0,0,0,0,0,0,1,0,0,5,1,false,5,8,false,0.2,0.0
CWE134_Uncontrolled_Format_String__char_connect_socket_fprintf_03_bad,1,190,69,12,46,24,14,1,0,0,0,0,0,6,0,0,0,1,0,0,6,0,false,32,46,false,0.3631578947368421,0.0
goodB2G1<duplicate>0,0,196,70,13,46,26,14,1,0,0,0,0,0,6,0,0,0,1,0,0,6,0,false,32,46,false,0.35714285714285715,0.0
goodB2G2<duplicate>0,0,192,69,12,46,25,14,1,0,0,0,0,0,6,0,0,0,1,0,0,6,0,false,32,46,false,0.359375,0.0
goodG2B1<duplicate>0,0,38,9,3,8,8,7,0,0,1,0,0,0,0,0,0,0,1,0,0,5,1,false,5,8,false,0.23684210526315788,0.0
goodG2B2<duplicate>0,0,34,8,2,8,7,6,0,0,1,0,0,0,0,0,0,0,1,0,0,5,1,false,5,8,false,0.23529411764705882,0.0
CWE134_Uncontrolled_Format_String__char_connect_socket_fprintf_04_bad,1,187,67,12,48,20,14,1,0,0,0,0,0,6,0,0,0,1,2,0,6,0,false,32,48,false,0.3582887700534759,0.0
goodB2G1<duplicate>1,0,194,68,13,48,22,14,1,0,0,0,0,0,6,0,0,0,1,2,0,6,0,false,32,48,false,0.35051546391752575,0.0
goodB2G2<duplicate>1,0,189,67,12,48,21,14,1,0,0,0,0,0,6,0,0,0,1,2,0,6,0,false,32,48,false,0.3544973544973545,0.0
goodG2B1<duplicate>1,0,36,7,3,10,4,7,0,0,1,0,0,0,0,0,0,0,1,2,0,5,1,false,5,10,false,0.19444444444444445,2.0
goodG2B2<duplicate>1,0,31,6,2,10,3,6,0,0,1,0,0,0,0,0,0,0,1,2,0,5,1,false,5,10,false,0.1935483870967742,2.0
CWE134_Uncontrolled_Format_String__char_connect_socket_fprintf_05_bad,1,187,67,12,48,20,14,1,0,0,0,0,0,6,0,0,0,1,2,0,6,0,false,32,48,false,0.3582887700534759,0.0
goodB2G1<duplicate>2,0,194,68,13,48,22,14,1,0,0,0,0,0,6,0,0,0,1,2,0,6,0,false,32,48,false,0.35051546391752575,0.0
goodB2G2<duplicate>2,0,189,67,12,48,21,14,1,0,0,0,0,0,6,0,0,0,1,2,0,6,0,false,32,48,false,0.3544973544973545,0.0
goodG2B1<duplicate>2,0,36,7,3,10,4,7,0,0,1,0,0,0,0,0,0,0,1,2,0,5,1,false,5,10,false,0.19444444444444445,2.0
goodG2B2<duplicate>2,0,31,6,2,10,3,6,0,0,1,0,0,0,0,0,0,0,1,2,0,5,1,false,5,10,false,0.1935483870967742,2.0
CWE134_Uncontrolled_Format_String__char_connect_socket_fprintf_06_bad,1,191,69,12,48,22,14,1,0,0,0,0,0,6,0,0,0,1,0,0,6,0,false,32,48,false,0.3612565445026178,0.0
goodB2G1<duplicate>3,0,197,70,13,48,24,14,1,0,0,0,0,0,6,0,0,0,1,0,0,6,0,false,32,48,false,0.3553299492385787,0.0
goodB2G2<duplicate>3,0,193,69,12,48,23,14,1,0,0,0,0,0,6,0,0,0,1,0,0,6,0,false,32,48,false,0.35751295336787564,0.0
goodG2B1<duplicate>3,0,39,9,3,10,6,7,0,0,1,0,0,0,0,0,0,0,1,0,0,5,1,false,5,10,false,0.23076923076923078,0.0
goodG2B2<duplicate>3,0,35,8,2,10,5,6,0,0,1,0,0,0,0,0,0,0,1,0,0,5,1,false,5,10,false,0.22857142857142856,0.0
CWE134_Uncontrolled_Format_String__char_connect_socket_fprintf_07_bad,1,191,69,12,48,22,14,1,0,0,0,0,0,6,0,0,0,1,0,0,6,0,false,32,48,false,0.3612565445026178,0.0
goodB2G1<duplicate>4,0,197,70,13,48,24,14,1,0,0,0,0,0,6,0,0,0,1,0,0,6,0,false,32,48,false,0.3553299492385787,0.0
goodB2G2<duplicate>4,0,193,69,12,48,23,14,1,0,0,0,0,0,6,0,0,0,1,0,0,6,0,false,32,48,false,0.35751295336787564,0.0
goodG2B1<duplicate>4,0,39,9,3,10,6,7,0,0,1,0,0,0,0,0,0,0,1,0,0,5,1,false,5,10,false,0.23076923076923078,0.0
